"名称","住所","linkNo","遺跡番号","地図","遺跡名","いせきめい","所在地","種別","時代","立地","遺跡概況","備考","市町村C","経度","緯度","分類"
"","","1626","18-12","10図","山崎山12号墳","","山崎（和歌山市冬野）","古墳","古墳","丘陵","円墳、須恵器、（蓋坏、短頸壺、堤瓶）、土師器（?、壺）","","02 海南市海南地区","135.214771920622","34.1739992211879","埋蔵文化財包蔵地_線"
"","","1619","18-6","10図","山崎山6号墳","","山崎（和歌山市冬野）","古墳","古墳","丘陵","円墳、横穴式石室、碧玉製管玉、ガラス製丸玉","","02 海南市海南地区","135.213652401331","34.173666132545","埋蔵文化財包蔵地_線"
"","","1625","18-11","10図","山崎山11号墳","","山崎（和歌山市冬野）","古墳","古墳","丘陵","円墳、竪穴式石室（2）、須恵器（蓋杯、はぞう）、土師器（?、甕）、刀子","","02 海南市海南地区","135.213055776918","34.1738682144672","埋蔵文化財包蔵地_線"
"","","1627","18-13","10図","山崎山13号墳","","山崎（和歌山市冬野）","古墳","古墳","丘陵","円墳、竪穴式石室、須恵器（蓋、坏、壺）、刀子","","02 海南市海南地区","135.212983845729","34.1741554668999","埋蔵文化財包蔵地_線"
"","","1628","18-14","10図","山崎山14号墳","","山崎（和歌山市冬野）","古墳","古墳","丘陵","円墳、竪穴式石室、土製丸玉、ガラス小玉、金環、鉄鏃、須恵器（甕、蓋杯、坩）、土師器、（壺）","","02 海南市海南地区","135.21328535882","34.1744983686478","埋蔵文化財包蔵地_線"
"","","1629","18-15","10図","山崎山15号墳","","山崎（和歌山市冬野）","古墳","古墳","丘陵","円墳、木棺直葬、須恵器（壺、坏）、土師器（甕）","","02 海南市海南地区","135.213569705171","34.17467756651","埋蔵文化財包蔵地_線"
"","","1618","18-5","10図","山崎山5号墳","","山崎（和歌山市冬野）","古墳","古墳","丘陵","前方後円墳、墓坑（5.6mｘ2.8m）に割竹形木棺、青銅製剣、鉄剣、須恵器（坏）、土師器（壺、小形丸底壺）","","02 海南市海南地区","135.212402923532","34.1743494003841","埋蔵文化財包蔵地_線"
"","","1617","18-4","10図","山崎山4号墳","","山崎（和歌山市冬野）","古墳","古墳","丘陵","円墳","","02 海南市海南地区","135.211894588741","34.173988295413","埋蔵文化財包蔵地_線"
"","","1616","18-3","10図","山崎山3号墳","","山崎（和歌山市冬野）","古墳","古墳","丘陵","竪穴式石室","","02 海南市海南地区","135.211580860801","34.1739807373863","埋蔵文化財包蔵地_線"
"","","1615","18-2","10図","山崎山2号墳","","山崎（和歌山市冬野）","古墳","古墳","丘陵","円墳、箱式石棺、横穴式石室？直刀(2)、剣(2)、鉄鏃(7)","","02 海南市海南地区","135.211331258204","34.1737733550343","埋蔵文化財包蔵地_線"
"","","1614","18-1","10図","山崎山1号墳","","山崎（和歌山市冬野）","古墳","古墳","丘陵","円墳（直径約25m、高さ5～6m）、両袖式の横穴式石室（玄室長さ2.95m、幅2.15m）、石棚、障壁、須恵器（蓋杯、杯、椀）、土師器（高杯）、銀環、ガラス製小玉11個、鉄製鋤、直刀、鉄製品、土師質土釜","","02 海南市海南地区","135.210235519238","34.1733917903565","埋蔵文化財包蔵地_線"
"","","1623","18-9","10図","山崎山9号墳","","山崎（和歌山市冬野）","古墳","古墳","丘陵","円墳","","02 海南市海南地区","135.215180310544","34.1742401824276","埋蔵文化財包蔵地_線"
"","","274","361","10図","冬野遺跡","ふゆのいせき","冬野","散布地","中世","丘陵麓","土師器（杯、皿）、土師質土器（カマド、土釜）","","01 和歌山市","135.216022390191","34.1882527130985","埋蔵文化財包蔵地_線"
"","","216","294","10図","城の前Ⅱ遺跡","じょうのまえにいせき","朝日","散布地","","丘陵端","須恵器、瓦器","","01 和歌山市","135.22394661419","34.1912035528865","埋蔵文化財包蔵地_線"
"","","218","296","10図","大池遺跡","おおいけいせき","朝日","散布地","","池畔","瓦器、土師器、すり鉢、大池の西～南沿岸","","01 和歌山市","135.219249315036","34.1869604506801","埋蔵文化財包蔵地_線"
"","","1484","297","10図","赤津古墳群","あかつこふんぐん","朝日","古墳群","古墳","丘陵","5基からなる。","","01 和歌山市","135.217026909304","34.1910131576893","埋蔵文化財包蔵地_線"
"","","212","290","10図","江南遺跡","えないせき","江南","散布地","平安、鎌倉","丘陵","須恵器、土師器、瓦、瓦器","","01 和歌山市","135.223935864016","34.1860576682954","埋蔵文化財包蔵地_線"
"","","214","292","10図","曽垣田Ⅱ遺跡","すがまだにいせき","江南","散布地","","丘陵端","土師器","","01 和歌山市","135.224030875179","34.1881116663818","埋蔵文化財包蔵地_線"
"","","217","295","10図","城の前Ⅰ遺跡","じょうのまえいちいせき","朝日","散布地","","丘陵端","土師器","","01 和歌山市","135.221903333233","34.1895545638234","埋蔵文化財包蔵地_線"
"","","213","291","10図","曽垣田遺跡","すがまだいせき","江南","散布地","古墳～古代","丘陵端","土師器（壺、甕、鉢、杯、高坏）、須恵器、瓦器","","01 和歌山市","135.225061696578","34.1894164673937","埋蔵文化財包蔵地_線"
"","","211","289","10図","薬師谷遺跡","やくしだにいせき","江南","散布地","縄文、平安、鎌倉","丘陵","石鏃、縄文土器、土師器、黒色土器、瓦器","","01 和歌山市","135.226087603061","34.1879204890254","埋蔵文化財包蔵地_線"
"","","1487","297-3","10図","赤津3号墳","","朝日","古墳","古墳","丘陵","円墳","","01 和歌山市","135.216667895848","34.1907181674393","埋蔵文化財包蔵地_線"
"","","1485","297-1","10図","赤津1号墳","","朝日","古墳","古墳","丘陵","組合式石棺、須恵器（杯）、人骨","","01 和歌山市","135.216090479055","34.1899280031188","埋蔵文化財包蔵地_線"
"","","1486","297-2","10図","赤津2号墳","","朝日","古墳","古墳","丘陵","円墳","","01 和歌山市","135.216113672066","34.1896576263007","埋蔵文化財包蔵地_線"
"","","335","412","10図","城ノ前1号墳","じょうのまえいちごうふん","朝日","古墳","古墳","丘陵","円墳、周溝状遺構、横穴式石室、須恵器、土師器、黒色土器、土釜","","01 和歌山市","135.22259070634","34.1899656458054","埋蔵文化財包蔵地_線"
"","","215","293","10図","曽垣田古墳","すがまだこふん","江南","古墳","古墳","丘陵端","箱式石棺群","","01 和歌山市","135.223009329535","34.1873305857999","埋蔵文化財包蔵地_線"
"","","262","344","10図","広原古墳","ひろはらこふん","広原","古墳","古墳","丘陵","円墳、横穴式石室","","01 和歌山市","135.20213805407","34.1888477471638","埋蔵文化財包蔵地_線"
"","","1608","17-3","10図","室山3号墳","","黒江","古墳","古墳","丘陵","円墳","","02 海南市海南地区","135.204502755959","34.1733307321269","埋蔵文化財包蔵地_線"
"","","344","422","10図","朝日蔵骨器出土地","あさひぞうこつきしゅつどち","朝日","墳墓","奈良","山腹","須恵器壺（蔵骨器）・短頸壺（外容器）","","01 和歌山市","135.221401625084","34.1894662812957","埋蔵文化財包蔵地_線"
"","","1488","297-4","10図","赤津4号墳","","朝日","古墳","古墳","丘陵","円墳","","01 和歌山市","135.217522840248","34.1910394500411","埋蔵文化財包蔵地_線"
"","","1610","17-5","10図","室山5号墳","","黒江","古墳","古墳","丘陵","円墳、横穴式石室（片袖式）須恵器（杯、椀）碧玉製管玉（4）","","02 海南市海南地区","135.207140614512","34.1737035143495","埋蔵文化財包蔵地_線"
"","","1606","17-1","10図","室山1号墳","","黒江","古墳","古墳","丘陵","円墳、横穴式石室・石棚・石梁","","02 海南市海南地区","135.206019462227","34.173544372754","埋蔵文化財包蔵地_線"
"","","1624","18-10","10図","山崎山10号墳","","山崎（和歌山市冬野）","古墳","古墳","丘陵","","","02 海南市海南地区","135.215605848828","34.1746190595624","埋蔵文化財包蔵地_線"
"","","355","433","10図","今福尖頭器出土地","いまふくせんとうきしゅつどち","今福","出土地","縄文初頭","砂丘","尖頭器（採集品）","","01 和歌山市","135.166634238779","34.2111632860177","埋蔵文化財包蔵地_線"
"","","353","431","10図","砂山南土師器出土地","すなやまみなみはじきしゅつどち","砂山","出土地","奈良～平安","平地","土師器","","01 和歌山市","135.163310662259","34.2153682252202","埋蔵文化財包蔵地_線"
"","","265","347","10図","名草貝塚","なぐさかいづか","紀三井寺","貝塚","弥生～","丘陵","弥生土器、土師器、須恵器、土錘、石錘、貝類（ハマグリ、バイ貝、アサリ、オキシジミ等）","","01 和歌山市","135.191669147102","34.1781210125763","埋蔵文化財包蔵地_線"
"","","281","368","10図","紀三井寺遺跡","きみいでらいせき","紀三井寺","寺院跡","","丘陵斜面","","","01 和歌山市","135.190003085836","34.1851983505848","埋蔵文化財包蔵地_線"
"","","1495","339～342","10図","三田古墳群","さんたこふんぐん","三葛","古墳群","古墳","丘陵","4基","","01 和歌山市","135.190727222432","34.1980110665036","埋蔵文化財包蔵地_線"
"","","264","346","10図","内原遺跡","うちはらいせき","内原","散布地","古墳","丘陵","土師器","","01 和歌山市","135.197705362517","34.1778266002679","埋蔵文化財包蔵地_線"
"","","255","334","10図","関戸遺跡","せきどいせき","関戸･西浜","散布地","弥生～室町","沖積地","弥生土器、土師器、須恵器、磁器、瓦器、石庖丁、叩石、土錘","","01 和歌山市","135.163330009005","34.1965505502997","埋蔵文化財包蔵地_線"
"","","347","425","10図","雑賀崎台場跡","さいかさきだいばあと","雑賀崎","砲台跡","江戸","丘陵","土塁","","01 和歌山市","135.140178169877","34.1934395148491","埋蔵文化財包蔵地_線"
"","","306","383","10図","神前Ⅱ遺跡","こうざきにいせき","神前","散布地","古墳～室町","沖積地","土師器、須恵器、土錘、瓦器、陶磁器","","01 和歌山市","135.201870925038","34.2176103686047","埋蔵文化財包蔵地_線"
"","","258","337","10図","秋葉山貝塚","あきばやまかいづか","秋葉町","貝塚","奈良","丘陵端","ハマグリ、ハイガイ、オキシジミ、須恵器","","01 和歌山市","135.170195130074","34.1993867102778","埋蔵文化財包蔵地_線"
"","","307","384","10図","高松焼窯跡","たかまつやきかまあと","高松4丁目","窯跡","江戸","山麓","磁器","","01 和歌山市","135.175366766222","34.2060726788954","埋蔵文化財包蔵地_線"
"","","227","306","10図","坂田地蔵山古墳","さかたじぞうやまこふん","坂田","古墳","古墳","丘陵","円墳？横穴式石室、直刀、須恵器","","01 和歌山市","135.201102326426","34.2011925318838","埋蔵文化財包蔵地_線"
"","","1496","339","10図","三田1号墳","","三葛","古墳","古墳","丘陵","竪穴式石室、直刀","","01 和歌山市","135.190178357131","34.19880959357","埋蔵文化財包蔵地_線"
"","","1497","340","10図","三田2号墳","","三葛","古墳","古墳","丘陵","円墳","","01 和歌山市","135.191849429831","34.1979570205019","埋蔵文化財包蔵地_線"
"","","263","345","10図","内原古墳","うちはらこふん","内原","古墳","古墳","丘陵","円墳、土師器","","01 和歌山市","135.198965054435","34.1775896211184","埋蔵文化財包蔵地_線"
"","","261","343","10図","吉原古墳","よしはらこふん","吉原","古墳","古墳","丘陵","前方後円墳？","","01 和歌山市","135.197936400299","34.1929291831096","埋蔵文化財包蔵地_線"
"","","259","338","10図","アンドの鼻古墳","あんどのはなこふん","三葛","古墳","古墳","丘陵","組合式石棺、土師器（壺）","","01 和歌山市","135.189537462588","34.1994033091112","埋蔵文化財包蔵地_線"
"","","257","336","10図","天神山古墳","てんじんやまこふん","関戸","古墳","古墳","丘陵","","","01 和歌山市","135.163330684034","34.192776779501","埋蔵文化財包蔵地_線"
"","","256","335","10図","関戸古墳","せきどこふん","関戸","古墳","古墳","丘陵","円墳、横穴式石室、玉類","","01 和歌山市","135.163753430799","34.1933254667362","埋蔵文化財包蔵地_線"
"","","266","350","10図","高津子山古墳","たかつしやまこふん","新和歌浦","古墳","古墳","山頂","円墳、埴輪（円筒）、須恵器","","01 和歌山市","135.156109884277","34.1878339926452","埋蔵文化財包蔵地_線"
"","","1498","341","10図","三田3号墳","","三葛","古墳","古墳","丘陵","円墳","","01 和歌山市","135.192154334042","34.1969280625161","埋蔵文化財包蔵地_線"
"","","1499","342","10図","三田4号墳","","三葛","古墳","古墳","丘陵","円墳","","01 和歌山市","135.192168774795","34.1964502344985","埋蔵文化財包蔵地_線"
"","","1551","37","11図","下津野遺跡","しもつのいせき","下津野","寺院跡、瓦窯跡","平安～鎌倉","段丘","","","02 海南市海南地区","135.290169219158","34.174292589622","埋蔵文化財包蔵地_線"
"","","1707","4","11図","かしこ池遺跡","かしこいけいせき","動木","散布地","縄文","谷","石鏃、石匙、縄文土器（中、後期）","","03 紀美野町野上地区","135.305509039343","34.1734909967628","埋蔵文化財包蔵地_線"
"","","1720","18","11図","堀城跡","ほりじょうあと","東野","城館跡","中世","山腹","曲輪、空濠、下方の土居跡を含む","","03 紀美野町野上地区","135.354416622351","34.170185313645","埋蔵文化財包蔵地_線"
"","","1715","13","11図","寺中城跡","てらなかじょうあと","小畑","城館跡","中世","山頂","空濠、土塁、曲輪","","03 紀美野町野上地区","135.299583476436","34.1711814848125","埋蔵文化財包蔵地_線"
"","","1727","25","17図","臼岩橋遺跡","うすいわばしいせき","小畑","出土地","古墳","河岸段丘","はそう","","03 紀美野町野上地区","135.29843812125","34.1640326426808","埋蔵文化財包蔵地_線"
"","","1723","21","17図","山畑遺跡","やまはたいせき","動木","散布地","縄文","山腹","有舌尖頭器、サヌカイト片","","03 紀美野町野上地区","135.318334665776","34.1698322523989","埋蔵文化財包蔵地_線"
"","","1725","23","17図","西下柄谷遺跡","にししもからたにいせき","下佐々","出土地","縄文","河岸段丘","緑色片岩製磨製石刀の頭部片","","03 紀美野町野上地区","135.310161774117","34.1601239899091","埋蔵文化財包蔵地_線"
"","","1547","33","17図","溝ノ口遺跡","みぞのくちいせき","溝ノ口","集落跡","縄文","河岸段丘","竪穴住居、甕棺墓、縄文土器、石器、弥生土器","","02 海南市海南地区","135.286631221153","34.1591292832557","埋蔵文化財包蔵地_線"
"","","1732","2","17図","大角遺跡","おおすみいせき","大角","散布地","縄文","台地","サヌカイト、石鏃","","03 紀美野町美里地区","135.367431984783","34.1476608539675","埋蔵文化財包蔵地_線"
"","","1542","28","17図","竜部池遺跡","たつべいけいせき","阪井","散布地","縄文","池畔","石鏃、サヌカイト","","02 海南市海南地区","135.253106767721","34.157119746439","埋蔵文化財包蔵地_線"
"","","1543","29","17図","亀池遺跡","かめいけいせき","阪井","散布地","縄文","池畔","石鏃、石匙","","02 海南市海南地区","135.260722515555","34.1535115043031","埋蔵文化財包蔵地_線"
"","","1544","30","17図","次ヶ谷遺跡","つげだにいせき","次ヶ谷","散布地","縄文","山麓","縄文土器、石器（晩期）","","02 海南市海南地区","135.272017587111","34.1459471619153","埋蔵文化財包蔵地_線"
"","","2462","23","17図","長峰山城跡","ながみねやまじょうあと","瀬井","砦跡","中世","山頂","土塁","","13 有田川町金屋地区","135.278410020469","34.1185285969955","埋蔵文化財包蔵地_線"
"","","1579","65","17図","東畑城跡","ひがしばたじょうあと","東畑","城館跡","中世","山頂","土塁、郭","","02 海南市海南地区","135.266917037023","34.1309522923196","埋蔵文化財包蔵地_線"
"","","1596","83","17図","土居跡","どいあと","九品寺","城館跡","中世","丘陵端","","","02 海南市海南地区","135.283658572287","34.1564516859578","埋蔵文化財包蔵地_線"
"","","1704","1","17図","東野遺跡","ひがしのいせき","東野","散布地","縄文","河岸段丘","敷石住居跡、縄文土器（後、晩期）土偶、石刀、掻器、石鏃、石斧ほか","","03 紀美野町野上地区","135.35487224476","34.1683069800146","埋蔵文化財包蔵地_線"
"","","1719","17","17図","八幡山本陣跡","はちまんやまほんじんあと","小畑","城館跡","中世","山頂","曲輪","","03 紀美野町野上地区","135.295444776511","34.1690111529331","埋蔵文化財包蔵地_線"
"","","1745","15","17図","上ノ城跡","じょうのしろあと","津川","城館跡","室町","山頂","土塁、曲輪","","03 紀美野町美里地区","135.36708940333","34.1598936194661","埋蔵文化財包蔵地_線"
"","","1713","11","17図","鳶ヶ巣城跡","とびやすじょうあと","坂本","城館跡","中世","山頂","曲輪、空濠","","03 紀美野町野上地区","135.339597228884","34.1344256311557","埋蔵文化財包蔵地_線"
"","","1735","5","17図","安井遺跡","やすいいせき","安井","集落跡","縄文、中世","丘陵端","縄文土器、サヌカイト、磨製石斧、石鏃、硬玉製丸玉、縁泥片岩製管玉、堅穴住居","","03 紀美野町美里地区","135.348377188285","34.1439155544266","埋蔵文化財包蔵地_線"
"","","1736","6","17図","十三神社西方遺跡","じゅうさんじんじゃせいほういせき","野中","散布地","縄文、中世","台地","サヌカイト、石鏃","","03 紀美野町美里地区","135.349426473026","34.1478458212001","埋蔵文化財包蔵地_線"
"","","1549","35","17図","野上中遺跡","のかみなかいせき","野上中","散布地","弥生～古墳","丘陵端","","","02 海南市海南地区","135.282284582582","34.1648711938363","埋蔵文化財包蔵地_線"
"","","1744","14","17図","河野城跡Ⅲ","こうのじょうあとさん","安井","城館跡","室町","丘陵","曲輪（一ノ丸）","","03 紀美野町美里地区","135.344755852964","34.1487828461735","埋蔵文化財包蔵地_線"
"","","1737","7","17図","福田上遺跡","ふくだかみいせき","福田","散布地","縄文","丘陵","石鏃、サヌカイト","","03 紀美野町美里地区","135.345935652607","34.1537653720832","埋蔵文化財包蔵地_線"
"","","1714","12","17図","中田遺跡","なかたいせき","中田","散布地","室町","山腹","瓦器","","03 紀美野町野上地区","135.324211162118","34.1194293138155","埋蔵文化財包蔵地_線"
"","","1718","16","17図","中ノ城跡","なかのじょうあと","下佐々","城館跡","中世","山頂","曲輪、空濠、土塁","","03 紀美野町野上地区","135.31541877802","34.1626816384049","埋蔵文化財包蔵地_線"
"","","1712","10","17図","福井河口遺跡","ふくいかわぐちいせき","福井","散布地","縄文","谷","石鏃、サヌカイト、須恵器、黒色土器、中国製青磁ほか","","03 紀美野町野上地区","135.328519351152","34.1555083621346","埋蔵文化財包蔵地_線"
"","","1721","19","17図","吉井城跡","よしいじょうあと","東野","城館跡","中世","山頂","土塁、吉井嶽山頂　","","03 紀美野町野上地区","135.355844933594","34.1588397324782","埋蔵文化財包蔵地_線"
"","","1724","22","17図","蓮華寺遺跡","れんげじいせき","下佐々","寺院跡","中世","河岸段丘","軒平瓦片","蓮華寺境内","03 紀美野町野上地区","135.314693617969","34.1553062279942","埋蔵文化財包蔵地_線"
"","","2486","18","17図","ミノ城跡","みのじょうあと","楠本","城跡","中世","山腹","0","","13 有田川町清水地区","135.338011115994","34.1040064025704","埋蔵文化財包蔵地_線"
"","","1738","8","17図","福田下遺跡　","ふくだしもいせき","福田","散布地","縄文、中世","台地","サヌカイト、石鏃","","03 紀美野町美里地区","135.342236754167","34.1571076085751","埋蔵文化財包蔵地_線"
"","","1711","9","17図","下佐々Ⅲ遺跡","しもさささんいせき","下佐々","散布地","縄文、古代～中世","河岸段丘","飛ノ瀬遺跡ともいう。柱穴、石鏃、サヌカイト、縄文土器（後晩期）、瓦器、土師器、土錘","","03 紀美野町野上地区","135.315264014131","34.1536464806417","埋蔵文化財包蔵地_線"
"","","1716","14","17図","梅本屋敷跡","うめもとやしきあと","小川","屋敷跡","中世","盆地","","小川小学校敷地","03 紀美野町野上地区","135.324728207546","34.1320448167512","埋蔵文化財包蔵地_線"
"","","1742","12","17図","河野城跡Ⅰ","こうのじょうあといち","福田","城館跡","室町","丘陵","段","愛宕山","03 紀美野町美里地区","135.339673749257","34.1582164469552","埋蔵文化財包蔵地_線"
"","","1546","32","17図","西尾崎東遺跡","にしおざきひがしいせき","九品寺","散布地","縄文","河岸段丘","石鏃、サヌカイト","","02 海南市海南地区","135.282678422643","34.1569874891984","埋蔵文化財包蔵地_線"
"","","1710","7","17図","下佐々Ⅰ遺跡","しもささいちいせき","下佐々","散布地","縄文","河岸段丘","西ノ窪遺跡ともいう。石斧、磨石、サヌカイト、削器、縄文土器（早期、後期）、弥生土器（後期）、古式土師器、瓦器","旧下佐々Ⅱ遺跡（南野尻遺跡）含む（旧遺跡番号8）","03 紀美野町野上地区","135.310741951675","34.1556519668499","埋蔵文化財包蔵地_線"
"","","1728","26","17図","野上八幡宮遺跡","のかみはちまんぐういせき","小畑","社寺跡","中世","丘陵端","軒丸瓦、軒平瓦、土師器","野上八幡宮境内","03 紀美野町野上地区","135.294723355351","34.1651660912919","埋蔵文化財包蔵地_線"
"","","1708","5","17図","坊の原寺院","ぼうのはらじいん","動木","寺院跡","鎌倉","河岸段丘","瓦","","03 紀美野町野上地区","135.305045879629","34.1640447137841","埋蔵文化財包蔵地_線"
"","","1709","6","17図","平東遺跡","ひらひがしいせき","動木","散布地","縄文","河岸段丘","石鏃、サヌカイト、縄文土器","","03 紀美野町野上地区","135.306411630176","34.1616810861372","埋蔵文化財包蔵地_線"
"","","1726","24","17図","瀬ノ上遺跡","せのかみいせき","動木","出土地","旧石器","堤防上","サヌカイト横長大型剥片","","03 紀美野町野上地区","135.308345579766","34.1618915193192","埋蔵文化財包蔵地_線"
"","","1593","79","17図","新村城跡","しんむらじょうあと","野上新","城館跡","中世","山頂","","","02 海南市海南地区","135.302195936844","34.1624495174747","埋蔵文化財包蔵地_線"
"","","1717","15","17図","福井城跡","ふくいじょうあと","福井","城館跡","中世","山腹","曲輪、空濠","","03 紀美野町野上地区","135.32904999213","34.1452478233986","埋蔵文化財包蔵地_線"
"","","1567","53","17図","木津遺跡","きづいせき","木津","寺院跡","室町","台地","瓦","","02 海南市海南地区","135.277572939859","34.1564128460498","埋蔵文化財包蔵地_線"
"","","1548","34","17図","野上中南遺跡","のかみなかみなみいせき","野上中","集落跡","弥生・中世","台地","竪穴住居跡（円・方）、弥生土器、サヌカイト片、須恵器、石鏃","","02 海南市海南地区","135.286459532545","34.1620842040951","埋蔵文化財包蔵地_線"
"","","1594","80","17図","中殿土居跡","なかどのどいあと","野上中","城館跡","中世","丘陵端","","","02 海南市海南地区","135.286628737746","34.1645487738265","埋蔵文化財包蔵地_線"
"","","1580","66","17図","九品寺城跡","くほんじじょうあと","九品寺","城館跡","中世","山頂","空堀、郭","","02 海南市海南地区","135.287257341625","34.1510483535094","埋蔵文化財包蔵地_線"
"","","1545","31","17図","西尾崎遺跡","にしおざきいせき","九品寺","散布地","縄文","丘陵端","石鏃、サヌカイト","","02 海南市海南地区","135.279580376249","34.1544597068211","埋蔵文化財包蔵地_線"
"","","1584","70","17図","岡殿屋敷跡","おかどのやしきあと","沖野々","城館跡","中世","丘陵頂","","","02 海南市海南地区","135.276576348384","34.1587421813053","埋蔵文化財包蔵地_線"
"","","1743","13","17図","河野城跡Ⅱ","こうのじょうあとに","福田","城館跡","室町","丘陵","0","","03 紀美野町美里地区","135.344768785155","34.1550862701771","埋蔵文化財包蔵地_線"
"","","1533","19","10図","岡村遺跡","おかむらいせき","岡田","集落跡","縄文～奈良","沖積地","縄文土器、弥生土器（前期～後期）、石庖丁、紡錘車、石鏃、土師器、須恵器、木器、瓦","和歌山市395","02 海南市海南地区","135.22404735709","34.1727745025656","埋蔵文化財包蔵地_線"
"","","1620","18-7","10図","山崎山7号墳","","山崎（和歌山市冬野）","古墳","古墳","丘陵","円墳","","02 海南市海南地区","135.209820741726","34.1730338482193","埋蔵文化財包蔵地_線"
"","","1561","47","10図","且来Ⅱ遺跡","あっそにいせき","且来","散布地","弥生","沖積地","弥生土器","","02 海南市海南地区","135.228504152795","34.1720294430412","埋蔵文化財包蔵地_線"
"","","1630","20","10図","岡村古墳群","おかむらこふんぐん","岡田","古墳群","古墳","丘陵","4基","","02 海南市海南地区","135.227613675916","34.1709107991139","埋蔵文化財包蔵地_線"
"","","1573","59","10図","且来城跡","あっそじょうあと","且来下垣内","城館跡","中世","丘陵","","","02 海南市海南地区","135.229596641933","34.1710341811538","埋蔵文化財包蔵地_線"
"","","1563","49","10図","且来Ⅳ遺跡","あっそよんいせき","且来","散布地","古墳","沖積地","","","02 海南市海南地区","135.230530663136","34.1702306932158","埋蔵文化財包蔵地_線"
"","","1562","48","10図","且来Ⅲ遺跡","あっそさんいせき","且来","散布地","縄文","沖積地","縄文土器","","02 海南市海南地区","135.229899421139","34.1733320327684","埋蔵文化財包蔵地_線"
"","","1649","43","10図","岡村八幡神社古墳群","おかむらはちまんじんじゃこふんぐん","岡田","古墳群","古墳","丘陵","","","02 海南市海南地区","135.226340107147","34.1729633909592","埋蔵文化財包蔵地_線"
"","","1570","56","10図","且来Ⅵ遺跡","あっそろくいせき","且来","集落跡","弥生～奈良","沖積地","弥生土器、須恵器、土師器","","02 海南市海南地区","135.232404128326","34.1728298851374","埋蔵文化財包蔵地_線"
"","","1560","46","10図","且来Ⅰ遺跡","あっそいちいせき","且来","集落跡","縄文","沖積地","井戸、縄文土器、弥生土器","","02 海南市海南地区","135.228021447835","34.1734481824953","埋蔵文化財包蔵地_線"
"","","1535","21","10図","亀川遺跡","かめがわいせき","且来","集落跡","弥生～古墳","丘陵裾","竪穴住居（円・方）、弥生土器、土師器","","02 海南市海南地区","135.237215319792","34.1718344100699","埋蔵文化財包蔵地_線"
"","","1613","18","10図","山崎山古墳群","やまさきやまこふんぐん","山崎（和歌山市冬野）","古墳群","古墳","丘陵","15基","","02 海南市海南地区","135.213244811111","34.1737331258094","埋蔵文化財包蔵地_線"
"","","1611","17-6","10図","室山6号墳","","黒江","古墳","古墳","丘陵","円墳、竪穴式石室、須恵器（壺、坩、長頸壺）","","02 海南市海南地区","135.206514411846","34.1733227063382","埋蔵文化財包蔵地_線"
"","","1622","18-8","10図","山崎山8-2号墳","","山崎（和歌山市冬野）","古墳","古墳","丘陵","円墳、箱式石棺、鉄刀、鉄鏃、鉄斧、瑪瑙製勾玉、ガラス製丸玉","","02 海南市海南地区","135.211990275437","34.1733916752801","埋蔵文化財包蔵地_線"
"","","1621","18-8","10図","山崎山8号墳","","山崎（和歌山市冬野）","古墳","古墳","丘陵","円墳","","02 海南市海南地区","135.211607395735","34.173272384205","埋蔵文化財包蔵地_線"
"","","1612","17-7","10図","室山7号墳","","黒江","古墳","古墳","丘陵","円墳？、標高52.2m","","02 海南市海南地区","135.204545572872","34.1715871944823","埋蔵文化財包蔵地_線"
"","","1609","17-4","10図","室山4号墳","","黒江","古墳","古墳","丘陵","円墳、竪穴式石室（長さ1.8m、幅50ｃm、深さ45ｃm）、須恵器（壺､堤瓶、杯身）","","02 海南市海南地区","135.206812861741","34.1732040277639","埋蔵文化財包蔵地_線"
"","","1652","43-3","10図","岡村八幡神社3号墳","","岡田","古墳","古墳","丘陵","","","02 海南市海南地区","135.226284163172","34.1726473743624","埋蔵文化財包蔵地_線"
"","","1650","43-1","10図","岡村八幡神社1号墳","","岡田","古墳","古墳","丘陵","","","02 海南市海南地区","135.226619031211","34.1729721187305","埋蔵文化財包蔵地_線"
"","","1651","43-2","10図","岡村八幡神社2号墳","","岡田","古墳","古墳","丘陵","","","02 海南市海南地区","135.226220209991","34.1731313006033","埋蔵文化財包蔵地_線"
"","","1653","43-4","10図","岡村八幡神社4号墳","","岡田","古墳","古墳","丘陵","","","02 海南市海南地区","135.225885359329","34.1729125813136","埋蔵文化財包蔵地_線"
"","","1631","20-1","10図","岡村1号墳","","岡田","古墳","古墳","丘陵","円墳、径8m","","02 海南市海南地区","135.226002935584","34.171502439855","埋蔵文化財包蔵地_線"
"","","1632","20-2","10図","岡村2号墳","","岡田","古墳","古墳","丘陵","円墳、径8m","","02 海南市海南地区","135.226335525705","34.1713673204597","埋蔵文化財包蔵地_線"
"","","1633","20-3","10図","岡村3号墳","","岡田","古墳","古墳","丘陵","","","02 海南市海南地区","135.227957111273","34.1709567468338","埋蔵文化財包蔵地_線"
"","","1634","20-4","10図","岡村4号墳","","岡田","古墳","古墳","丘陵","","","02 海南市海南地区","135.229245288867","34.1710621321441","埋蔵文化財包蔵地_線"
"","","1525","11","16図","奥の谷古墳","おくのたにこふん","日方","古墳","古墳","山麓","円墳","","02 海南市海南地区","135.21023927212","34.1619169661567","埋蔵文化財包蔵地_線"
